# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab spades_16S_rRNA/spades_16S_rRNA.tab --viterbi /opt/linux/centos/7.x/x86_64/pkgs/ssu-align/0.1.1/share/ssu-align-0.1.1/ssu-align-0p1.cm spades_16S_rRNA.fasta
# date:       Mon Jan  7 23:03:26 2019
# num seqs:   801
# dbsize(Mb): 0.871186
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                       target coord   query coord                         
#                                                                             ----------------------  ------------                         
# model name  target name                                                          start        stop  start   stop    bit sc   E-value  GC%
# ----------  --------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     Mucor_indicus_NRRL_555_NODE_10868                                       93         231      1   1508     95.85         -   55
  archaea     Mortierella_hyalina_JES_103_NODE_5                                       6        1539      1   1508    690.68         -   55
  archaea     Mortierella_hyalina_JES_103_NODE_7683                                   29        1218      1   1508    596.60         -   55
  archaea     Mortierella_hyalina_JES_103_NODE_7683                                  479         467      1   1508     -0.63         -   46
  archaea     Mortierella_hyalina_JES_103_NODE_577                                   444        1511      1   1508    131.04         -   37
  archaea     Mortierella_hyalina_JES_103_NODE_577                                   112         105      1   1508     -0.19         -   38
  archaea     Mortierella_hyalina_JES_103_NODE_227                                   592         816      1   1508     27.37         -   38
  archaea     Mortierella_hyalina_JES_103_NODE_227                                   260         243      1   1508      0.96         -   50
  archaea     Mortierella_hyalina_JES_103_NODE_13003                                   1         213      1   1508    148.66         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_14091                                   3         195      1   1508     73.03         -   55
  archaea     Mortierella_hyalina_JES_103_NODE_13978                                  10         141      1   1508     78.79         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_3                                      52         266      1   1508     79.74         -   52
  archaea     Mortierella_hyalina_JES_103_NODE_20175                                  16         158      1   1508     52.40         -   59
  archaea     Mortierella_hyalina_JES_103_NODE_20178                                  16         158      1   1508     52.40         -   59
  archaea     Mortierella_hyalina_JES_103_NODE_20217                                  52         150      1   1508     36.85         -   55
  archaea     Mortierella_hyalina_JES_103_NODE_20182                                  52         150      1   1508     36.85         -   57
  archaea     Mortierella_hyalina_JES_103_NODE_21250                                  36         146      1   1508     44.12         -   56
  archaea     Mortierella_hyalina_JES_103_NODE_22059                                  36         146      1   1508     45.10         -   56
  archaea     Mortierella_hyalina_JES_103_NODE_23787                                  31          85      1   1508     63.45         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_20321                                   2         155      1   1508     46.42         -   48
  archaea     Mortierella_hyalina_JES_103_NODE_25361                                   6          60      1   1508     63.45         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_23898                                   6          60      1   1508     63.45         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_24125                                   2          56      1   1508     63.45         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_20160                                   2          56      1   1508     63.45         -   58
  archaea     Mortierella_hyalina_JES_103_NODE_24105                                  10          72      1   1508     37.96         -   59
  archaea     Mortierella_hyalina_JES_103_NODE_25599                                   4          76      1   1508     38.25         -   56
  archaea     Circinella_angarensis_NRRL_2410_NODE_8721                                1         573      1   1508    126.64         -   54
  archaea     Circinella_angarensis_NRRL_2410_NODE_8721                              564         550      1   1508      0.01         -   53
  archaea     Circinella_angarensis_NRRL_2410_NODE_14472                              74         249      1   1508     88.71         -   56
  archaea     Circinella_angarensis_NRRL_2410_NODE_14861                               5         239      1   1508     70.39         -   50
  archaea     Circinella_angarensis_NRRL_2410_NODE_10595                               7         280      1   1508     37.79         -   60
  archaea     Rhizopus_stolonifer_SM117_NODE_300                                     831         902      1   1508     22.43         -   43
  archaea     Rhizopus_stolonifer_SM117_NODE_300                                     777         761      1   1508      1.05         -   41
  archaea     Rhizopus_stolonifer_SM117_NODE_1087                                     15         227      1   1508     78.04         -   50
  archaea     Rhizopus_stolonifer_SM117_NODE_18973                                     1         203      1   1508     64.13         -   52
  archaea     Rhizopus_stolonifer_SM117_NODE_2649                                    515         553      1   1508     -0.72         -   56
  archaea     Rhizopus_stolonifer_SM117_NODE_2649                                    426         412      1   1508     -0.60         -   47
  archaea     Rhizopus_microsporus_NRRL_5548_NODE_1411                                50        1525      1   1508    571.56         -   56
  archaea     Rhizopus_microsporus_NRRL_5548_NODE_1411                               707         657      1   1508     -0.17         -   47
  archaea     Rhizopus_stolonifer_SM_5_NODE_32                                         6        1539      1   1508    690.68         -   55
  archaea     Rhizopus_stolonifer_SM_5_NODE_26                                        51        1524      1   1508    799.00         -   59
  archaea     Rhizopus_stolonifer_SM_5_NODE_47                                        50        1525      1   1508    549.33         -   55
  archaea     Rhizopus_stolonifer_SM_5_NODE_47                                       667         657      1   1508      1.79         -   55
  archaea     Rhizopus_stolonifer_SM_5_NODE_28                                        51        1537      1   1508    605.07         -   55
  archaea     Rhizopus_stolonifer_SM_5_NODE_28                                       464         449      1   1508      0.88         -   44
  archaea     Rhizopus_stolonifer_SM_5_NODE_172                                        9          63      1   1508     63.45         -   58
  archaea     Rhizopus_stolonifer_SM_5_NODE_71                                         9          63      1   1508     63.45         -   58
  archaea     Rhizopus_stolonifer_SM44_NODE_41                                        51         581      1   1508    112.44         -   56
  archaea     Rhizopus_stolonifer_SM44_NODE_41                                       184         176      1   1508      1.76         -   44
  archaea     Rhizopus_stolonifer_SM44_NODE_130                                      256         384      1   1508     29.51         -   37
  archaea     Rhizopus_stolonifer_SM44_NODE_130                                      437         423      1   1508     -0.81         -   27
  archaea     Rhizopus_stolonifer_SM44_NODE_116                                      608         703      1   1508      3.96         -   44
  archaea     Rhizopus_stolonifer_SM44_NODE_116                                      513         503      1   1508      0.37         -   55
  archaea     Rhizopus_stolonifer_SM112_NODE_1.5                                     685         756      1   1508     22.79         -   46
  archaea     Rhizopus_stolonifer_SM112_NODE_1.5                                    1304        1290      1   1508     -0.81         -   27
  archaea     Rhizopus_stolonifer_SM12_NODE_321                                        1         654      1   1508    435.14         -   56
  archaea     Rhizopus_stolonifer_SM12_NODE_1123                                       4         355      1   1508    205.71         -   57
